PAIS,SEXO,RAZA,ANALFABETOS,ALFABETOS,ID_Demografia,ID_Zona
HONDURAS,hombres,INDIGENAS,1238,3836,469,1
HONDURAS,hombres,INDIGENAS,1273,5148,470,1
HONDURAS,hombres,INDIGENAS,1573,5285,471,1
HONDURAS,hombres,INDIGENAS,106,4477,472,1
HONDURAS,hombres,INDIGENAS,1373,5251,473,1
HONDURAS,hombres,INDIGENAS,1973,4912,474,1
HONDURAS,hombres,INDIGENAS,2285,4819,475,1
HONDURAS,hombres,INDIGENAS,514,3855,476,1
HONDURAS,hombres,INDIGENAS,2547,5120,477,1
HONDURAS,hombres,INDIGENAS,1087,4406,478,1
HONDURAS,hombres,INDIGENAS,943,5142,479,1
HONDURAS,hombres,INDIGENAS,2669,4213,480,1
HONDURAS,hombres,INDIGENAS,1335,5312,481,1
HONDURAS,hombres,INDIGENAS,530,4039,482,1
HONDURAS,hombres,INDIGENAS,1326,5174,483,1
HONDURAS,hombres,INDIGENAS,1191,5252,484,1
HONDURAS,hombres,INDIGENAS,809,5927,485,1
HONDURAS,hombres,INDIGENAS,1184,1169,486,1
HONDURAS,hombres,INDIGENAS,2955,3865,487,1
HONDURAS,hombres,INDIGENAS,1983,5519,488,1
HONDURAS,hombres,INDIGENAS,2036,5252,489,1
HONDURAS,hombres,INDIGENAS,2316,5078,490,1
HONDURAS,hombres,INDIGENAS,1249,1378,491,1
HONDURAS,hombres,INDIGENAS,1335,5555,492,1
HONDURAS,hombres,INDIGENAS,2122,1384,493,1
HONDURAS,hombres,INDIGENAS,614,4911,494,1
HONDURAS,hombres,INDIGENAS,809,3016,495,1
HONDURAS,hombres,INDIGENAS,39,4707,496,1
HONDURAS,hombres,INDIGENAS,2585,4978,497,1
HONDURAS,hombres,INDIGENAS,2875,6627,498,1
HONDURAS,hombres,INDIGENAS,663,7217,499,1
HONDURAS,hombres,INDIGENAS,1594,4753,500,1
HONDURAS,hombres,INDIGENAS,125,2915,501,1
HONDURAS,hombres,INDIGENAS,19,3374,502,1
HONDURAS,hombres,INDIGENAS,2259,4299,503,1
HONDURAS,hombres,INDIGENAS,1584,5032,504,1
HONDURAS,hombres,INDIGENAS,513,3428,505,1
HONDURAS,hombres,INDIGENAS,192,4683,506,1
HONDURAS,hombres,INDIGENAS,2624,4609,507,1
HONDURAS,hombres,INDIGENAS,483,3465,508,1
HONDURAS,hombres,INDIGENAS,500,4150,509,1
HONDURAS,hombres,INDIGENAS,673,4950,510,1
HONDURAS,hombres,INDIGENAS,2874,3311,511,1
HONDURAS,hombres,INDIGENAS,273,7251,512,1
HONDURAS,hombres,INDIGENAS,1980,3128,513,1
HONDURAS,hombres,INDIGENAS,2641,4634,514,1
HONDURAS,hombres,INDIGENAS,327,4996,515,1
HONDURAS,hombres,INDIGENAS,8,4374,516,1
HONDURAS,hombres,INDIGENAS,2180,3567,517,1
HONDURAS,hombres,INDIGENAS,1756,5827,518,1
HONDURAS,hombres,INDIGENAS,21,5544,519,1
HONDURAS,hombres,INDIGENAS,2231,5256,520,1
HONDURAS,hombres,INDIGENAS,311,3927,521,1
HONDURAS,hombres,INDIGENAS,786,4644,522,1
HONDURAS,hombres,INDIGENAS,700,3310,523,1
HONDURAS,hombres,INDIGENAS,160,5628,524,1
HONDURAS,hombres,INDIGENAS,1789,5132,525,1
HONDURAS,hombres,INDIGENAS,1866,3896,526,1
HONDURAS,hombres,INDIGENAS,1266,3505,527,1
HONDURAS,hombres,INDIGENAS,2127,5559,528,1
HONDURAS,hombres,INDIGENAS,1312,4371,529,1
HONDURAS,hombres,INDIGENAS,528,2144,530,1
HONDURAS,hombres,INDIGENAS,2301,3952,531,1
HONDURAS,hombres,INDIGENAS,1202,5219,532,1
HONDURAS,hombres,INDIGENAS,875,3471,533,1
HONDURAS,hombres,INDIGENAS,1740,2229,534,1
HONDURAS,hombres,INDIGENAS,940,3614,535,1
HONDURAS,hombres,INDIGENAS,2263,4913,536,1
HONDURAS,hombres,INDIGENAS,2480,5052,537,1
HONDURAS,hombres,INDIGENAS,2771,5138,538,1
HONDURAS,hombres,INDIGENAS,1710,2899,539,1
HONDURAS,hombres,INDIGENAS,1581,4376,540,1
HONDURAS,hombres,INDIGENAS,2503,4306,541,1
HONDURAS,hombres,INDIGENAS,641,4884,542,1
HONDURAS,hombres,INDIGENAS,2220,3471,543,1
HONDURAS,hombres,INDIGENAS,2747,5663,544,1
HONDURAS,hombres,INDIGENAS,893,3581,545,1
HONDURAS,hombres,INDIGENAS,56,2171,546,1
HONDURAS,hombres,INDIGENAS,21,5753,547,1
HONDURAS,hombres,INDIGENAS,2799,5192,548,1
HONDURAS,hombres,INDIGENAS,325,3847,549,1
HONDURAS,hombres,INDIGENAS,2948,6585,550,1
HONDURAS,hombres,INDIGENAS,763,4678,551,1
HONDURAS,hombres,INDIGENAS,2291,6124,552,1
HONDURAS,hombres,INDIGENAS,527,4697,553,1
HONDURAS,hombres,INDIGENAS,2731,3082,554,1
HONDURAS,hombres,INDIGENAS,1667,5001,555,1
HONDURAS,hombres,INDIGENAS,2717,4923,556,1
HONDURAS,hombres,INDIGENAS,213,2523,557,1
HONDURAS,hombres,INDIGENAS,1555,5542,558,1
HONDURAS,hombres,INDIGENAS,1931,3470,559,1
HONDURAS,hombres,INDIGENAS,949,4193,560,1
HONDURAS,hombres,INDIGENAS,1765,6522,561,1
HONDURAS,hombres,INDIGENAS,1971,3808,562,1
HONDURAS,hombres,INDIGENAS,2707,4200,563,1
HONDURAS,hombres,INDIGENAS,303,4728,564,1
HONDURAS,hombres,INDIGENAS,2920,3341,565,1
HONDURAS,hombres,INDIGENAS,2445,2658,566,1
HONDURAS,hombres,INDIGENAS,929,4316,567,1
HONDURAS,hombres,INDIGENAS,742,2631,568,1
HONDURAS,hombres,INDIGENAS,1373,5681,569,1
HONDURAS,hombres,INDIGENAS,2108,6155,570,1
HONDURAS,hombres,INDIGENAS,2823,4133,571,1
HONDURAS,hombres,INDIGENAS,1631,4866,572,1
HONDURAS,hombres,INDIGENAS,2875,4238,573,1
HONDURAS,hombres,INDIGENAS,1342,4874,574,1
HONDURAS,hombres,INDIGENAS,2009,8122,575,1
HONDURAS,hombres,INDIGENAS,1312,4777,576,1
HONDURAS,hombres,INDIGENAS,2574,1561,577,1
HONDURAS,hombres,INDIGENAS,989,3798,578,1
HONDURAS,hombres,INDIGENAS,335,2246,579,1
HONDURAS,hombres,INDIGENAS,1825,2562,580,1
HONDURAS,hombres,INDIGENAS,798,3156,581,1
HONDURAS,hombres,INDIGENAS,69,3685,582,1
HONDURAS,hombres,INDIGENAS,2175,3091,583,1
HONDURAS,hombres,INDIGENAS,1310,5155,584,1
HONDURAS,hombres,INDIGENAS,1002,2550,585,1
HONDURAS,hombres,INDIGENAS,581,5010,586,1
HONDURAS,hombres,INDIGENAS,599,2251,587,1
HONDURAS,hombres,INDIGENAS,2736,4825,588,1
HONDURAS,hombres,INDIGENAS,1816,1952,589,1
HONDURAS,hombres,INDIGENAS,1057,4027,590,1
HONDURAS,hombres,INDIGENAS,876,3055,591,1
HONDURAS,hombres,INDIGENAS,367,5296,592,1
HONDURAS,hombres,INDIGENAS,2911,4957,593,1
HONDURAS,hombres,INDIGENAS,1259,4452,594,1
HONDURAS,hombres,INDIGENAS,633,2676,595,1
HONDURAS,hombres,INDIGENAS,377,3867,596,1
HONDURAS,hombres,INDIGENAS,1615,5459,597,1
HONDURAS,hombres,INDIGENAS,985,2183,598,1
HONDURAS,hombres,INDIGENAS,2150,4656,599,1
HONDURAS,hombres,INDIGENAS,958,2989,600,1
HONDURAS,hombres,INDIGENAS,2269,4602,601,1
HONDURAS,hombres,INDIGENAS,1148,7259,602,1
HONDURAS,hombres,INDIGENAS,324,1897,603,1
HONDURAS,hombres,INDIGENAS,787,6616,604,1
HONDURAS,hombres,INDIGENAS,1181,4487,605,1
HONDURAS,hombres,INDIGENAS,916,4711,606,1
HONDURAS,hombres,INDIGENAS,595,6231,607,1
HONDURAS,hombres,INDIGENAS,1294,2647,608,1
HONDURAS,hombres,INDIGENAS,2020,3881,609,1
HONDURAS,hombres,INDIGENAS,1442,5418,610,1
HONDURAS,hombres,INDIGENAS,1657,6162,611,1
HONDURAS,hombres,INDIGENAS,2930,5371,612,1
HONDURAS,hombres,INDIGENAS,488,7394,613,1
HONDURAS,hombres,INDIGENAS,521,6186,614,1
HONDURAS,hombres,INDIGENAS,1524,2480,615,1
HONDURAS,hombres,INDIGENAS,1851,4839,616,1
HONDURAS,hombres,INDIGENAS,2450,3394,617,1
HONDURAS,hombres,INDIGENAS,324,4009,618,1
HONDURAS,hombres,INDIGENAS,976,4923,619,1
HONDURAS,hombres,INDIGENAS,1654,6062,620,1
HONDURAS,hombres,INDIGENAS,280,4327,621,1
HONDURAS,hombres,INDIGENAS,1303,4478,622,1
HONDURAS,hombres,INDIGENAS,557,7310,623,1
HONDURAS,hombres,INDIGENAS,2107,5142,624,1
HONDURAS,hombres,INDIGENAS,202,3967,625,1
HONDURAS,hombres,INDIGENAS,2373,2675,626,1
HONDURAS,hombres,INDIGENAS,2453,3107,627,1
HONDURAS,hombres,INDIGENAS,2373,5496,628,1
HONDURAS,hombres,INDIGENAS,68,3023,629,1
HONDURAS,hombres,INDIGENAS,932,5460,630,1
HONDURAS,hombres,INDIGENAS,2096,3611,631,1
HONDURAS,hombres,INDIGENAS,1310,2210,632,1
HONDURAS,hombres,INDIGENAS,1639,2233,633,1
HONDURAS,hombres,INDIGENAS,2046,1929,634,1
HONDURAS,hombres,INDIGENAS,2609,4278,635,1
HONDURAS,hombres,INDIGENAS,934,2859,636,1
HONDURAS,hombres,INDIGENAS,624,2268,637,1
HONDURAS,hombres,INDIGENAS,1173,2835,638,1
HONDURAS,hombres,INDIGENAS,2207,3227,639,1
HONDURAS,hombres,INDIGENAS,1107,3490,640,1
HONDURAS,hombres,INDIGENAS,198,5131,641,1
HONDURAS,hombres,INDIGENAS,805,6270,642,1
HONDURAS,hombres,INDIGENAS,521,4750,643,1
HONDURAS,hombres,INDIGENAS,251,3939,644,1
HONDURAS,hombres,INDIGENAS,1100,2649,645,1
HONDURAS,hombres,INDIGENAS,114,4648,646,1
HONDURAS,hombres,INDIGENAS,448,3414,647,1
HONDURAS,hombres,INDIGENAS,348,3837,648,1
HONDURAS,hombres,INDIGENAS,1330,4065,649,1
HONDURAS,hombres,INDIGENAS,2770,7450,650,1
HONDURAS,hombres,INDIGENAS,869,5244,651,1
HONDURAS,hombres,INDIGENAS,2051,4023,652,1
HONDURAS,hombres,INDIGENAS,1269,4574,653,1
HONDURAS,hombres,INDIGENAS,1634,4827,654,1
HONDURAS,hombres,INDIGENAS,1817,4319,655,1
HONDURAS,hombres,INDIGENAS,803,5696,656,1
HONDURAS,hombres,INDIGENAS,490,4519,657,1
HONDURAS,hombres,INDIGENAS,1389,3801,658,1
HONDURAS,hombres,INDIGENAS,1893,5760,659,1
HONDURAS,hombres,INDIGENAS,503,5269,660,1
HONDURAS,hombres,INDIGENAS,1969,5177,661,1
HONDURAS,hombres,INDIGENAS,807,3297,662,1
HONDURAS,hombres,INDIGENAS,115,2066,663,1
HONDURAS,hombres,INDIGENAS,310,7689,664,1
HONDURAS,hombres,INDIGENAS,1393,5167,665,1
HONDURAS,hombres,INDIGENAS,1610,4347,666,1
HONDURAS,hombres,INDIGENAS,260,2629,667,1
HONDURAS,hombres,INDIGENAS,1423,4423,668,1
HONDURAS,hombres,INDIGENAS,2994,4560,669,1
HONDURAS,hombres,INDIGENAS,124,3825,670,1
HONDURAS,hombres,INDIGENAS,85,4117,671,1
HONDURAS,hombres,INDIGENAS,2769,5086,672,1
HONDURAS,hombres,INDIGENAS,2672,6164,673,1
HONDURAS,hombres,INDIGENAS,2730,3023,674,1
HONDURAS,hombres,INDIGENAS,306,4296,675,1
HONDURAS,hombres,INDIGENAS,913,2955,676,1
HONDURAS,hombres,INDIGENAS,884,5295,677,1
HONDURAS,hombres,INDIGENAS,2714,6976,678,1
HONDURAS,hombres,INDIGENAS,1433,1592,679,1
HONDURAS,hombres,INDIGENAS,2348,4030,680,1
HONDURAS,hombres,INDIGENAS,1671,2723,681,1
HONDURAS,hombres,INDIGENAS,707,2825,682,1
HONDURAS,hombres,INDIGENAS,185,2397,683,1
HONDURAS,hombres,INDIGENAS,598,5033,684,1
HONDURAS,hombres,INDIGENAS,2491,992,685,1
HONDURAS,hombres,INDIGENAS,2675,4572,686,1
HONDURAS,hombres,INDIGENAS,144,4623,687,1
HONDURAS,hombres,INDIGENAS,2283,3762,688,1
HONDURAS,hombres,INDIGENAS,1226,3112,689,1
HONDURAS,hombres,INDIGENAS,458,4316,690,1
HONDURAS,hombres,INDIGENAS,2765,5146,691,1
HONDURAS,hombres,INDIGENAS,2267,3108,692,1
HONDURAS,hombres,INDIGENAS,2468,6143,693,1
HONDURAS,hombres,INDIGENAS,1780,6685,694,1
HONDURAS,hombres,INDIGENAS,1881,5904,695,1
HONDURAS,hombres,INDIGENAS,2324,3168,696,1
HONDURAS,hombres,INDIGENAS,1666,4069,697,1
HONDURAS,hombres,INDIGENAS,1943,1913,698,1
HONDURAS,hombres,INDIGENAS,1351,6157,699,1
HONDURAS,hombres,INDIGENAS,1590,3759,700,1
HONDURAS,hombres,INDIGENAS,1482,3843,701,1
HONDURAS,hombres,INDIGENAS,1579,5322,702,1
HONDURAS,hombres,INDIGENAS,1345,5647,703,1
HONDURAS,hombres,INDIGENAS,1490,5299,704,1
HONDURAS,hombres,INDIGENAS,2566,5189,705,1
HONDURAS,hombres,INDIGENAS,2069,4690,706,1
HONDURAS,hombres,INDIGENAS,2997,2976,707,1
HONDURAS,hombres,INDIGENAS,2645,2273,708,1
HONDURAS,hombres,INDIGENAS,1500,5818,709,1
HONDURAS,hombres,INDIGENAS,388,5275,710,1
HONDURAS,hombres,INDIGENAS,2098,4386,711,1
HONDURAS,hombres,INDIGENAS,1729,5072,712,1
HONDURAS,hombres,INDIGENAS,2573,3956,713,1
HONDURAS,hombres,INDIGENAS,2454,1817,714,1
HONDURAS,hombres,INDIGENAS,792,627,715,1
HONDURAS,hombres,INDIGENAS,2094,6250,716,1
HONDURAS,hombres,INDIGENAS,226,4151,717,1
HONDURAS,hombres,INDIGENAS,2504,4532,718,1
HONDURAS,hombres,INDIGENAS,2214,4272,719,1
HONDURAS,hombres,INDIGENAS,2317,5077,720,1
HONDURAS,hombres,INDIGENAS,735,4171,721,1
HONDURAS,hombres,INDIGENAS,1923,1345,722,1
HONDURAS,hombres,INDIGENAS,1499,5292,723,1
HONDURAS,hombres,INDIGENAS,444,3126,724,1
HONDURAS,hombres,INDIGENAS,1029,6997,725,1
HONDURAS,hombres,INDIGENAS,51,1688,726,1
HONDURAS,hombres,INDIGENAS,2497,5132,727,1
HONDURAS,hombres,INDIGENAS,470,4405,728,1
HONDURAS,hombres,INDIGENAS,2939,1869,729,1
HONDURAS,hombres,INDIGENAS,2444,4799,730,1
HONDURAS,hombres,INDIGENAS,2359,3371,731,1
HONDURAS,hombres,INDIGENAS,2121,5017,732,1
HONDURAS,hombres,INDIGENAS,917,6032,733,1
HONDURAS,hombres,INDIGENAS,2465,2245,734,1
HONDURAS,hombres,INDIGENAS,1893,1905,735,1
HONDURAS,hombres,INDIGENAS,2729,3197,736,1
HONDURAS,hombres,INDIGENAS,2876,3933,737,1
HONDURAS,hombres,INDIGENAS,2188,4763,738,1
HONDURAS,hombres,INDIGENAS,2637,5864,739,1
HONDURAS,hombres,INDIGENAS,369,4932,740,1
HONDURAS,hombres,INDIGENAS,2660,5548,741,1
HONDURAS,hombres,INDIGENAS,1348,4391,742,1
HONDURAS,hombres,INDIGENAS,742,6500,743,1
HONDURAS,hombres,INDIGENAS,1472,4092,744,1
HONDURAS,hombres,INDIGENAS,1595,6904,745,1
HONDURAS,hombres,INDIGENAS,1047,3266,746,1
HONDURAS,hombres,INDIGENAS,2430,2357,747,1
HONDURAS,hombres,INDIGENAS,2987,4834,748,1
HONDURAS,hombres,INDIGENAS,1528,2758,749,1
Panama,hombres,INDIGENAS,604,4474,750,1
Panama,hombres,INDIGENAS,2587,5765,751,1
Panama,hombres,INDIGENAS,2332,5721,752,1
Panama,hombres,INDIGENAS,2025,5348,753,1
Panama,hombres,INDIGENAS,2214,4548,754,1
Panama,hombres,INDIGENAS,105,4156,755,1
Panama,hombres,INDIGENAS,1845,6277,756,1
Panama,hombres,INDIGENAS,289,5465,757,1
Panama,hombres,INDIGENAS,81,3848,758,1
Panama,hombres,INDIGENAS,842,7546,759,1
Panama,hombres,INDIGENAS,1505,5188,760,1
Panama,hombres,INDIGENAS,449,5152,761,1
Panama,hombres,INDIGENAS,2925,3833,762,1
Panama,hombres,INDIGENAS,1394,3322,763,1
Panama,hombres,INDIGENAS,792,4707,764,1
Panama,hombres,INDIGENAS,2021,4313,765,1
Panama,hombres,INDIGENAS,1688,6762,766,1
Panama,hombres,INDIGENAS,1940,3949,767,1
Panama,hombres,INDIGENAS,473,5830,768,1
Panama,hombres,INDIGENAS,1331,8337,769,1
Panama,hombres,INDIGENAS,742,3004,770,1
Panama,hombres,INDIGENAS,825,5757,771,1
Panama,hombres,INDIGENAS,469,4479,772,1
Panama,hombres,INDIGENAS,2408,946,773,1
Panama,hombres,INDIGENAS,790,7745,774,1
Panama,hombres,INDIGENAS,1026,4445,775,1
Panama,hombres,INDIGENAS,2776,5842,776,1
Panama,hombres,INDIGENAS,99,3935,777,1
Panama,hombres,INDIGENAS,837,5250,778,1
Panama,hombres,INDIGENAS,270,8151,779,1
Panama,hombres,INDIGENAS,1165,6104,780,1
Panama,hombres,INDIGENAS,1499,5647,781,1
Panama,hombres,INDIGENAS,1407,7812,782,1
Panama,hombres,INDIGENAS,952,5615,783,1
Panama,hombres,INDIGENAS,2358,5180,784,1
Panama,hombres,INDIGENAS,897,3412,785,1
Panama,hombres,INDIGENAS,2309,2955,786,1
Panama,hombres,INDIGENAS,2085,5330,787,1
Panama,hombres,INDIGENAS,1873,1879,788,1
Panama,hombres,INDIGENAS,149,3437,789,1
Panama,hombres,INDIGENAS,2859,4814,790,1
Panama,hombres,INDIGENAS,973,4652,791,1
Panama,hombres,INDIGENAS,2117,3355,792,1
Panama,hombres,INDIGENAS,658,4734,793,1
Panama,hombres,INDIGENAS,749,6531,794,1
Panama,hombres,INDIGENAS,1609,6484,795,1
Panama,hombres,INDIGENAS,632,2914,796,1
Panama,hombres,INDIGENAS,1365,6705,797,1
Panama,hombres,INDIGENAS,660,3529,798,1
Panama,hombres,INDIGENAS,647,4649,799,1
Panama,hombres,INDIGENAS,38,3472,800,1
Panama,hombres,INDIGENAS,2364,6068,801,1
Panama,hombres,INDIGENAS,495,2861,802,1
Panama,hombres,INDIGENAS,796,2923,803,1
Panama,hombres,INDIGENAS,1385,5925,804,1
Panama,hombres,INDIGENAS,545,4879,805,1
Panama,hombres,INDIGENAS,1055,2899,806,1
Panama,hombres,INDIGENAS,1653,4866,807,1
Panama,hombres,INDIGENAS,2076,3908,808,1
Panama,hombres,INDIGENAS,327,5726,809,1
Panama,hombres,INDIGENAS,1100,6161,810,1
Panama,hombres,INDIGENAS,41,7187,811,1
Panama,hombres,INDIGENAS,1018,5295,812,1
Panama,hombres,INDIGENAS,2673,6347,813,1
Panama,hombres,INDIGENAS,1389,3748,814,1
Panama,hombres,INDIGENAS,1979,6803,815,1
Panama,hombres,INDIGENAS,1953,4373,816,1
Panama,hombres,INDIGENAS,1410,4862,817,1
Panama,hombres,INDIGENAS,965,4611,818,1
Panama,hombres,INDIGENAS,2638,915,819,1
Panama,hombres,INDIGENAS,721,5404,820,1
Panama,hombres,INDIGENAS,296,5143,821,1
Panama,hombres,INDIGENAS,574,2978,822,1
Panama,hombres,INDIGENAS,2227,2418,823,1
Panama,hombres,INDIGENAS,2935,3131,824,1
Panama,hombres,INDIGENAS,1064,8307,825,1
Panama,hombres,INDIGENAS,994,6932,826,1
Panama,hombres,INDIGENAS,2015,5663,827,1
Panama,hombres,INDIGENAS,1783,5208,828,1
Panama,hombres,INDIGENAS,349,4701,829,1
Panama,hombres,INDIGENAS,1788,3132,830,1
Panama,hombres,INDIGENAS,2820,6513,831,1
Panama,hombres,INDIGENAS,2296,3254,832,1
Panama,hombres,INDIGENAS,2485,4694,833,1
GUATEMALA,hombres,INDIGENAS,1012,3202,834,1
GUATEMALA,hombres,INDIGENAS,1029,3749,835,1
GUATEMALA,hombres,INDIGENAS,504,7384,836,1
GUATEMALA,hombres,INDIGENAS,1117,5261,837,1
GUATEMALA,hombres,INDIGENAS,1217,3757,838,1
GUATEMALA,hombres,INDIGENAS,1147,2546,839,1
GUATEMALA,hombres,INDIGENAS,2749,3808,840,1
GUATEMALA,hombres,INDIGENAS,66,3920,841,1
GUATEMALA,hombres,INDIGENAS,456,3344,842,1
GUATEMALA,hombres,INDIGENAS,298,1571,843,1
GUATEMALA,hombres,INDIGENAS,2025,6306,844,1
GUATEMALA,hombres,INDIGENAS,1103,1897,845,1
GUATEMALA,hombres,INDIGENAS,1128,6556,846,1
GUATEMALA,hombres,INDIGENAS,111,1186,847,1
GUATEMALA,hombres,INDIGENAS,388,5549,848,1
GUATEMALA,hombres,INDIGENAS,1703,5962,849,1
GUATEMALA,hombres,INDIGENAS,2302,4218,850,1
GUATEMALA,hombres,INDIGENAS,1789,7001,851,1
GUATEMALA,hombres,INDIGENAS,2238,7034,852,1
GUATEMALA,hombres,INDIGENAS,360,5771,853,1
GUATEMALA,hombres,INDIGENAS,1197,7217,854,1
GUATEMALA,hombres,INDIGENAS,1213,1674,855,1
GUATEMALA,hombres,INDIGENAS,1055,4976,856,1
GUATEMALA,hombres,INDIGENAS,332,4729,857,1
GUATEMALA,hombres,INDIGENAS,2373,6751,858,1
GUATEMALA,hombres,INDIGENAS,227,4288,859,1
GUATEMALA,hombres,INDIGENAS,1324,7237,860,1
GUATEMALA,hombres,INDIGENAS,308,4845,861,1
GUATEMALA,hombres,INDIGENAS,2284,4356,862,1
GUATEMALA,hombres,INDIGENAS,92,4633,863,1
GUATEMALA,hombres,INDIGENAS,2909,3999,864,1
GUATEMALA,hombres,INDIGENAS,951,4868,865,1
GUATEMALA,hombres,INDIGENAS,1122,5740,866,1
GUATEMALA,hombres,INDIGENAS,2484,2521,867,1
GUATEMALA,hombres,INDIGENAS,619,3792,868,1
GUATEMALA,hombres,INDIGENAS,113,7506,869,1
GUATEMALA,hombres,INDIGENAS,761,4712,870,1
GUATEMALA,hombres,INDIGENAS,1413,5423,871,1
GUATEMALA,hombres,INDIGENAS,2790,2955,872,1
GUATEMALA,hombres,INDIGENAS,879,6460,873,1
GUATEMALA,hombres,INDIGENAS,1649,6900,874,1
GUATEMALA,hombres,INDIGENAS,2248,3280,875,1
GUATEMALA,hombres,INDIGENAS,2997,2757,876,1
GUATEMALA,hombres,INDIGENAS,2532,3920,877,1
GUATEMALA,hombres,INDIGENAS,2249,4964,878,1
GUATEMALA,hombres,INDIGENAS,1092,2714,879,1
GUATEMALA,hombres,INDIGENAS,1651,5324,880,1
GUATEMALA,hombres,INDIGENAS,2307,1271,881,1
GUATEMALA,hombres,INDIGENAS,844,5909,882,1
GUATEMALA,hombres,INDIGENAS,729,5930,883,1
GUATEMALA,hombres,INDIGENAS,1651,3943,884,1
GUATEMALA,hombres,INDIGENAS,2358,5094,885,1
GUATEMALA,hombres,INDIGENAS,2061,3288,886,1
GUATEMALA,hombres,INDIGENAS,633,4196,887,1
GUATEMALA,hombres,INDIGENAS,906,3463,888,1
GUATEMALA,hombres,INDIGENAS,2961,3291,889,1
GUATEMALA,hombres,INDIGENAS,1506,4957,890,1
GUATEMALA,hombres,INDIGENAS,1609,5820,891,1
GUATEMALA,hombres,INDIGENAS,53,4877,892,1
GUATEMALA,hombres,INDIGENAS,538,6560,893,1
GUATEMALA,hombres,INDIGENAS,475,6343,894,1
GUATEMALA,hombres,INDIGENAS,2309,4194,895,1
GUATEMALA,hombres,INDIGENAS,395,3109,896,1
GUATEMALA,hombres,INDIGENAS,281,3841,897,1
GUATEMALA,hombres,INDIGENAS,1088,5022,898,1
GUATEMALA,hombres,INDIGENAS,1782,4307,899,1
GUATEMALA,hombres,INDIGENAS,1565,2608,900,1
GUATEMALA,hombres,INDIGENAS,853,2783,901,1
GUATEMALA,hombres,INDIGENAS,1964,5660,902,1
GUATEMALA,hombres,INDIGENAS,2013,3280,903,1
GUATEMALA,hombres,INDIGENAS,1492,2418,904,1
GUATEMALA,hombres,INDIGENAS,649,5116,905,1
GUATEMALA,hombres,INDIGENAS,490,2798,906,1
GUATEMALA,hombres,INDIGENAS,1956,3411,907,1
GUATEMALA,hombres,INDIGENAS,2894,1817,908,1
GUATEMALA,hombres,INDIGENAS,562,4207,909,1
GUATEMALA,hombres,INDIGENAS,2290,5835,910,1
GUATEMALA,hombres,INDIGENAS,332,5457,911,1
GUATEMALA,hombres,INDIGENAS,864,3067,912,1
GUATEMALA,hombres,INDIGENAS,1458,4720,913,1
GUATEMALA,hombres,INDIGENAS,2863,4711,914,1
GUATEMALA,hombres,INDIGENAS,1888,5638,915,1
GUATEMALA,hombres,INDIGENAS,1408,3011,916,1
GUATEMALA,hombres,INDIGENAS,852,3641,917,1
GUATEMALA,hombres,INDIGENAS,1220,6382,918,1
GUATEMALA,hombres,INDIGENAS,1610,6842,919,1
GUATEMALA,hombres,INDIGENAS,1021,2834,920,1
GUATEMALA,hombres,INDIGENAS,519,7984,921,1
GUATEMALA,hombres,INDIGENAS,440,3557,922,1
GUATEMALA,hombres,INDIGENAS,262,4260,923,1
GUATEMALA,hombres,INDIGENAS,1599,2626,924,1
GUATEMALA,hombres,INDIGENAS,2542,3005,925,1
GUATEMALA,hombres,INDIGENAS,694,6652,926,1
GUATEMALA,hombres,INDIGENAS,2075,4736,927,1
GUATEMALA,hombres,INDIGENAS,2922,4613,928,1
GUATEMALA,hombres,INDIGENAS,2710,6840,929,1
GUATEMALA,hombres,INDIGENAS,2691,4305,930,1
GUATEMALA,hombres,INDIGENAS,244,5183,931,1
GUATEMALA,hombres,INDIGENAS,1613,4205,932,1
GUATEMALA,hombres,INDIGENAS,1305,6974,933,1
GUATEMALA,hombres,INDIGENAS,2228,5129,934,1
GUATEMALA,hombres,INDIGENAS,686,7034,935,1
GUATEMALA,hombres,INDIGENAS,352,4414,936,1
GUATEMALA,hombres,INDIGENAS,530,4733,937,1
GUATEMALA,hombres,INDIGENAS,2474,7695,938,1
GUATEMALA,hombres,INDIGENAS,1857,3600,939,1
GUATEMALA,hombres,INDIGENAS,354,4579,940,1
GUATEMALA,hombres,INDIGENAS,1456,4012,941,1
GUATEMALA,hombres,INDIGENAS,1557,4944,942,1
GUATEMALA,hombres,INDIGENAS,1140,4148,943,1
GUATEMALA,hombres,INDIGENAS,2834,4172,944,1
GUATEMALA,hombres,INDIGENAS,135,6661,945,1
GUATEMALA,hombres,INDIGENAS,2761,2283,946,1
GUATEMALA,hombres,INDIGENAS,2819,1176,947,1
GUATEMALA,hombres,INDIGENAS,112,3911,948,1
GUATEMALA,hombres,INDIGENAS,2158,2524,949,1
GUATEMALA,hombres,INDIGENAS,2155,5520,950,1
GUATEMALA,hombres,INDIGENAS,2506,3695,951,1
GUATEMALA,hombres,INDIGENAS,1969,6112,952,1
GUATEMALA,hombres,INDIGENAS,2862,6080,953,1
GUATEMALA,hombres,INDIGENAS,2633,4846,954,1
GUATEMALA,hombres,INDIGENAS,2021,5848,955,1
GUATEMALA,hombres,INDIGENAS,861,3956,956,1
GUATEMALA,hombres,INDIGENAS,2031,7674,957,1
GUATEMALA,hombres,INDIGENAS,671,3657,958,1
GUATEMALA,hombres,INDIGENAS,304,3715,959,1
